,time,flux,flux_err
124,2.48,0.9997313691107729,0.001
125,2.5,0.9997847972844089,0.001
126,2.52,0.9994339933491482,0.001
127,2.54,0.9994234477740714,0.001
128,2.56,0.9982450198565676,0.001
129,2.58,0.9994973385777167,0.001
130,2.6,0.9988087740441327,0.001
131,2.62,1.0010207570404321,0.001
132,2.64,0.9979026697823333,0.001
133,2.66,1.000849312466435,0.001
134,2.68,1.0001751584652754,0.001
135,2.7,1.0002696045605906,0.001
136,2.72,0.9993648831554482,0.001
137,2.74,0.9987448207058234,0.001
138,2.7600000000000002,0.9981933905885725,0.001
139,2.7800000000000002,1.0011063365603754,0.001
140,2.8000000000000003,1.0013999525846227,0.001
141,2.82,1.0009989137708526,0.001
142,2.84,0.9993213778095584,0.001
143,2.86,1.0015511349651276,0.001
144,2.88,0.9981261605183478,0.001
145,2.9,0.9961477488328367,0.001
146,2.92,0.9943639103385304,0.001
147,2.94,0.9892478311839529,0.001
148,2.96,0.9806108358624263,0.001
149,2.98,0.9739448701900784,0.001
150,3.0,0.9702769659196895,0.001
151,3.02,0.9732177139469765,0.001
152,3.04,0.9805044962930115,0.001
153,3.06,0.987727249215737,0.001
154,3.08,0.9943985424830714,0.001
155,3.1,0.9997089975592521,0.001
156,3.12,0.9991263739794165,0.001
157,3.14,1.0006258027000439,0.001
158,3.16,0.999569217726723,0.001
159,3.18,1.00012858858163,0.001
160,3.2,1.0009751390003983,0.001
161,3.22,1.000739063773065,0.001
162,3.24,0.9995497071145187,0.001
163,3.2600000000000002,1.0004547423561427,0.001
164,3.2800000000000002,1.0008185956905895,0.001
165,3.3000000000000003,1.0008794066841344,0.001
166,3.3200000000000003,0.9997516587185111,0.001
167,3.34,1.0008880363595969,0.001
168,3.36,1.0013962688252505,0.001
169,3.38,1.001077737125802,0.001
170,3.4,1.0002908922408438,0.001
171,3.42,1.0011747845386185,0.001
172,3.44,1.001483569714275,0.001
173,3.46,0.9988026749795612,0.001
174,3.48,1.001265020623794,0.001
175,3.5,0.998709370766989,0.001
176,3.52,1.0002255183518751,0.001
177,3.54,0.9998169168132374,0.001
178,3.56,0.9999113360528467,0.001
179,3.58,0.9991480474027504,0.001
180,3.6,1.00025057620616,0.001
181,3.62,1.0010521924074025,0.001
182,3.64,0.9998823768849336,0.001
183,3.66,0.9991856388783563,0.001
184,3.68,0.9997658853913581,0.001
185,3.7,1.0005989884361743,0.001
186,3.72,0.9997419503399855,0.001
187,3.74,1.0004331912307936,0.001
188,3.7600000000000002,1.0005112687756301,0.001
189,3.7800000000000002,1.0007013405495955,0.001
190,3.8000000000000003,0.999310513549616,0.001
191,3.8200000000000003,1.0003114594454532,0.001
192,3.84,1.0008983784045653,0.001
193,3.86,1.0010479632347005,0.001
194,3.88,1.0000120533399022,0.001
195,3.9,1.0005904369285257,0.001
196,3.92,0.9985052653457079,0.001
197,3.94,1.0007253048275584,0.001
198,3.96,0.998852209218035,0.001
199,3.98,0.9998548004052272,0.001
200,4.0,1.0001102573383125,0.001
201,4.0200000000000005,1.0012547069217568,0.001
202,4.04,0.9992198518625254,0.001
203,4.0600000000000005,1.0002216183808177,0.001
204,4.08,1.00075931145993,0.001
205,4.1,1.000288401446771,0.001
206,4.12,1.0005900254399889,0.001
207,4.14,1.0001555796319133,0.001
208,4.16,0.9993765116500806,0.001
209,4.18,1.000383716761554,0.001
210,4.2,1.0011756425761587,0.001
211,4.22,1.0025889154196457,0.001
212,4.24,1.0008301314782653,0.001
213,4.26,1.001160764445074,0.001
214,4.28,0.9997753837655642,0.001
215,4.3,0.9968665392603928,0.001
216,4.32,1.000026790496611,0.001
217,4.34,0.9997087497834933,0.001
218,4.36,0.9997981478797657,0.001
219,4.38,0.9995321250315915,0.001
220,4.4,0.9995610171316016,0.001
221,4.42,1.0000888843510725,0.001
222,4.44,1.0008107330667213,0.001
223,4.46,1.001160828384325,0.001
224,4.48,1.0004853720269182,0.001
225,4.5,1.000524747459184,0.001
226,4.5200000000000005,0.9983765233342942,0.001
227,4.54,0.9997259113825389,0.001
228,4.5600000000000005,0.9991961123215031,0.001
229,4.58,0.998898301957121,0.001
230,4.6000000000000005,0.9996663862691663,0.001
231,4.62,1.0007979421953321,0.001
232,4.64,1.0018100769262106,0.001
233,4.66,1.0015608431241443,0.001
234,4.68,0.9997734412354875,0.001
235,4.7,0.9992450706745692,0.001
236,4.72,1.0019963032185384,0.001
237,4.74,1.0007915105524994,0.001
238,4.76,0.9994501681286629,0.001
239,4.78,1.0004187109708724,0.001
240,4.8,1.0003777021323323,0.001
241,4.82,1.0009650806898387,0.001
242,4.84,0.9984777650751167,0.001
243,4.86,0.9996060849363051,0.001
244,4.88,0.9988558856354961,0.001
245,4.9,0.9996146556267936,0.001
246,4.92,0.999905558512226,0.001
247,4.94,1.0029232889207822,0.001
248,4.96,1.001147550014881,0.001
249,4.98,0.9995159444700111,0.001
250,5.0,1.0023120766683795,0.001
251,5.0200000000000005,1.0005577392573837,0.001
252,5.04,0.9998255596810846,0.001
253,5.0600000000000005,1.0003209311335635,0.001
254,5.08,0.999646797509392,0.001
255,5.1000000000000005,1.0010850477912328,0.001
256,5.12,0.9997601965919569,0.001
257,5.14,1.0000157502097087,0.001
258,5.16,0.9990387914054539,0.001
259,5.18,0.9987402185291874,0.001
260,5.2,0.9987573431169574,0.001
261,5.22,0.9989862503836809,0.001
262,5.24,0.9987316653693412,0.001
263,5.26,0.9980579081847264,0.001
264,5.28,1.0001840090102196,0.001
265,5.3,0.9994210284503022,0.001
266,5.32,1.0002401929539915,0.001
267,5.34,0.9991742529200625,0.001
268,5.36,0.9993269722455587,0.001
269,5.38,1.0018208298596412,0.001
270,5.4,1.0014186914012693,0.001
271,5.42,1.000609051509155,0.001
272,5.44,0.9973333206978877,0.001
273,5.46,0.9985853523804386,0.001
274,5.48,1.0024002784276813,0.001
275,5.5,0.9999455625971503,0.001
276,5.5200000000000005,1.000854127571512,0.001
277,5.54,0.9991686156897069,0.001
278,5.5600000000000005,0.9995786760359802,0.001
279,5.58,0.9994670648110681,0.001
280,5.6000000000000005,0.9999743666242951,0.001
281,5.62,0.9996762366594821,0.001
282,5.64,1.0010377136016722,0.001
283,5.66,0.9998301866981183,0.001
284,5.68,1.003349361698373,0.001
285,5.7,0.9994544769302871,0.001
286,5.72,1.0013306074082569,0.001
287,5.74,0.9984371159116828,0.001
288,5.76,1.0011416851156276,0.001
289,5.78,0.9984389580502907,0.001
290,5.8,0.9989386879261318,0.001
291,5.82,1.0005592575614828,0.001
292,5.84,1.001347482138187,0.001
293,5.86,0.9994272426430518,0.001
294,5.88,0.9990879267389166,0.001
295,5.9,0.9983427012174391,0.001
296,5.92,0.9943627659466258,0.001
297,5.94,0.9901652928250596,0.001
298,5.96,0.9820666144059323,0.001
299,5.98,0.9730729094034224,0.001
300,6.0,0.9703268063079405,0.001
301,6.0200000000000005,0.9741407539699509,0.001
302,6.04,0.980959874473081,0.001
303,6.0600000000000005,0.9897135561499752,0.001
304,6.08,0.9949528846554975,0.001
305,6.1000000000000005,0.9977119282379646,0.001
306,6.12,0.9991163383733851,0.001
307,6.140000000000001,0.9992649500896997,0.001
308,6.16,1.000871677822394,0.001
309,6.18,1.0005765910871904,0.001
310,6.2,0.9992052185114835,0.001
311,6.22,0.9979447625224209,0.001
312,6.24,1.0015263846582805,0.001
313,6.26,1.0000841557833786,0.001
314,6.28,1.0001919525804444,0.001
315,6.3,0.9997833327213184,0.001
316,6.32,0.9999095085034495,0.001
317,6.34,1.0008089226288528,0.001
318,6.36,1.0004572490296217,0.001
319,6.38,1.0007932571034734,0.001
320,6.4,0.9988123832409241,0.001
321,6.42,1.0007874847985936,0.001
322,6.44,1.0003986263979459,0.001
323,6.46,0.9997660654237014,0.001
324,6.48,1.000543356944877,0.001
325,6.5,1.0000449738351807,0.001
326,6.5200000000000005,0.9976547657002061,0.001
327,6.54,0.999007579215894,0.001
328,6.5600000000000005,1.0014629051114807,0.001
329,6.58,0.9983662945442286,0.001
330,6.6000000000000005,0.9988276905983254,0.001
331,6.62,1.0002910523179596,0.001
332,6.640000000000001,0.9988398238147551,0.001
333,6.66,1.0023151758198412,0.001
334,6.68,0.9992399349298572,0.001
335,6.7,1.0005860194617568,0.001
336,6.72,0.9999229989870723,0.001
337,6.74,1.0000835657853795,0.001
338,6.76,0.9996832677565535,0.001
339,6.78,1.0014332260988945,0.001
340,6.8,0.9995404442382545,0.001
341,6.82,0.999932639118639,0.001
342,6.84,1.0008419514762186,0.001
343,6.86,0.9996962939004614,0.001
344,6.88,1.0005097996421306,0.001
345,6.9,0.9993785330242887,0.001
346,6.92,0.9992045157111997,0.001
347,6.94,1.0012582756130914,0.001
348,6.96,1.0006253740337407,0.001
349,6.98,0.9995780493352456,0.001
350,7.0,1.0011337628631483,0.001
351,7.0200000000000005,0.9976058514169658,0.001
352,7.04,0.998068808333064,0.001
353,7.0600000000000005,1.0011737655850208,0.001
354,7.08,0.9983137171859481,0.001
355,7.1000000000000005,1.000415819997146,0.001
356,7.12,1.0012574156666834,0.001
357,7.140000000000001,0.9994970165691455,0.001
358,7.16,1.0004149679726342,0.001
359,7.18,1.0003579861636893,0.001
360,7.2,1.0003081013504387,0.001
361,7.22,0.9982951695363946,0.001
362,7.24,0.9992207346784047,0.001
363,7.26,0.9993879715552673,0.001
364,7.28,1.000148672463428,0.001
365,7.3,1.0013892713010202,0.001
366,7.32,0.9997695101273101,0.001
367,7.34,1.000087063892756,0.001
368,7.36,1.0016113639890087,0.001
369,7.38,1.0003374306644566,0.001
370,7.4,1.0017053573454608,0.001
371,7.42,1.0006550477233274,0.001
372,7.44,0.9991207370191247,0.001
373,7.46,1.0002187537124425,0.001
374,7.48,1.0005951725419457,0.001
375,7.5,0.9998998674446773,0.001
376,7.5200000000000005,1.000936428035009,0.001
377,7.54,0.9993173235068831,0.001
378,7.5600000000000005,1.0020337367421102,0.001
379,7.58,1.0008976960033995,0.001
380,7.6000000000000005,0.9997670701146075,0.001
381,7.62,1.000281251636304,0.001
382,7.640000000000001,0.9999092397393216,0.001
383,7.66,0.9989890690344941,0.001
384,7.68,0.9987712097170506,0.001
385,7.7,0.9986092631152743,0.001
386,7.72,1.000657868057448,0.001
387,7.74,0.9998405535738452,0.001
388,7.76,1.001929666380828,0.001
389,7.78,0.9994995549187724,0.001
390,7.8,1.0004331361370822,0.001
391,7.82,1.000733143945319,0.001
392,7.84,1.0022628968808653,0.001
393,7.86,1.0013796527277183,0.001
394,7.88,0.9989579524794251,0.001
395,7.9,0.9995244528288774,0.001
396,7.92,0.9985249905472952,0.001
397,7.94,0.9990094572039283,0.001
398,7.96,0.9999597771744235,0.001
399,7.98,0.9995764721347282,0.001
400,8.0,1.0007771102242575,0.001
401,8.02,0.9998983019496547,0.001
402,8.040000000000001,0.9997330328912674,0.001
403,8.06,0.9999706181534418,0.001
404,8.08,0.9993682424548985,0.001
405,8.1,0.9991163991938594,0.001
406,8.120000000000001,0.999350083608288,0.001
407,8.14,0.9995572789475357,0.001
408,8.16,1.000892874516049,0.001
409,8.18,1.000949194913491,0.001
410,8.2,0.9985544376702845,0.001
411,8.22,0.9982808143558355,0.001
412,8.24,1.001850157481673,0.001
413,8.26,1.001192474790216,0.001
414,8.28,1.0000274786328847,0.001
415,8.3,1.0004478135016464,0.001
416,8.32,0.9995979777380984,0.001
417,8.34,0.9989293372172342,0.001
418,8.36,0.9995970399358352,0.001
419,8.38,1.0002931893493952,0.001
420,8.4,0.9995919685175151,0.001
421,8.42,0.9985169956040942,0.001
422,8.44,1.0001966227893233,0.001
423,8.46,1.0003923420575125,0.001
424,8.48,0.9997163774477729,0.001
425,8.5,1.0016084268396412,0.001
426,8.52,1.0002021110876549,0.001
427,8.540000000000001,1.0000764495486083,0.001
428,8.56,1.0010469733707525,0.001
429,8.58,0.999663109208162,0.001
430,8.6,1.001078534985249,0.001
431,8.620000000000001,1.0013434415983602,0.001
432,8.64,0.9979606398678967,0.001
433,8.66,0.9996021586292825,0.001
434,8.68,0.9996711890638975,0.001
435,8.700000000000001,0.9992507275278484,0.001
436,8.72,1.000110736200976,0.001
437,8.74,1.0010503227013239,0.001
438,8.76,1.0003912018900774,0.001
439,8.78,0.9992143213132261,0.001
440,8.8,0.9989083114914014,0.001
441,8.82,1.0006045637584327,0.001
442,8.84,0.9989859278790099,0.001
443,8.86,1.000633132682483,0.001
444,8.88,1.0000278812944905,0.001
445,8.9,0.9970786133544819,0.001
446,8.92,0.9948716003945589,0.001
447,8.94,0.9889421488394443,0.001
448,8.96,0.9820728485687077,0.001
449,8.98,0.97345031100314,0.001
450,9.0,0.9699593023461951,0.001
451,9.02,0.9708149415021353,0.001
452,9.040000000000001,0.981200071200019,0.001
453,9.06,0.9878802383458755,0.001
454,9.08,0.9958922184407631,0.001
455,9.1,0.9965860612137744,0.001
456,9.120000000000001,0.998020004486881,0.001
457,9.14,0.9989742298362905,0.001
458,9.16,0.9995046219412412,0.001
459,9.18,0.9993993135808401,0.001
460,9.200000000000001,1.002728412438149,0.001
461,9.22,1.0000934140649809,0.001
462,9.24,1.0001722234136656,0.001
463,9.26,1.0001829723272415,0.001
464,9.28,1.0007208041637852,0.001
465,9.3,0.9988003712037351,0.001
466,9.32,1.0015666338016125,0.001
467,9.34,1.0018768203554513,0.001
468,9.36,1.0002974574573038,0.001
469,9.38,0.9984686195302859,0.001
470,9.4,1.0003973304618445,0.001
471,9.42,0.9989331151589139,0.001
472,9.44,0.9997637860942296,0.001
473,9.46,0.9992467625275271,0.001
474,9.48,1.0002255472719865,0.001
475,9.5,0.9992572660035928,0.001
476,9.52,0.9990815695630176,0.001
477,9.540000000000001,1.0012957920266101,0.001
478,9.56,1.0001268688941092,0.001
479,9.58,0.9999155150649374,0.001
480,9.6,1.0001281680645426,0.001
481,9.620000000000001,0.9982831570477285,0.001
482,9.64,1.0005902419998869,0.001
483,9.66,0.998122779886945,0.001
484,9.68,1.0009774015962805,0.001
485,9.700000000000001,0.9993323251303611,0.001
486,9.72,1.000087447950195,0.001
487,9.74,1.0006183980677255,0.001
488,9.76,1.0005407629872767,0.001
489,9.78,0.999659520351852,0.001
490,9.8,1.0012956196994194,0.001
491,9.82,1.0005086656094497,0.001
492,9.84,1.0011478684184383,0.001
493,9.86,0.999274871578764,0.001
494,9.88,0.9993269791323486,0.001
495,9.9,1.0000941049996779,0.001
496,9.92,1.0011639140721276,0.001
497,9.94,0.9988510602893956,0.001
498,9.96,1.0007308136143447,0.001
499,9.98,0.9989118220460061,0.001
500,10.0,0.9997320851662919,0.001
501,10.02,0.9985814769521538,0.001
502,10.040000000000001,0.9985370794945543,0.001
503,10.06,0.9977301314280448,0.001
504,10.08,0.998991227709433,0.001
505,10.1,1.0011554554039546,0.001
506,10.120000000000001,1.0013625830918904,0.001
507,10.14,1.0012966400162446,0.001
508,10.16,1.0010203286489185,0.001
509,10.18,0.9982864549711463,0.001
510,10.200000000000001,0.9993835124407203,0.001
511,10.22,0.9994966845018893,0.001
512,10.24,0.9998102404146941,0.001
513,10.26,1.000905969363693,0.001
514,10.28,0.9994097468399458,0.001
515,10.3,1.0011587207660548,0.001
516,10.32,1.0011513273288541,0.001
517,10.34,1.0017377835663777,0.001
518,10.36,0.9998591500574999,0.001
519,10.38,1.0014005510534725,0.001
520,10.4,0.9990076922507195,0.001
521,10.42,0.9989732766069629,0.001
522,10.44,0.9996672792111697,0.001
523,10.46,0.9995819372029037,0.001
524,10.48,0.9982179458538252,0.001
525,10.5,0.9998073248968241,0.001
526,10.52,0.998872557160549,0.001
527,10.540000000000001,0.9994085413065701,0.001
528,10.56,1.0004003495034235,0.001
529,10.58,0.9980405106645948,0.001
530,10.6,1.0001968190956576,0.001
531,10.620000000000001,1.0010661874018179,0.001
532,10.64,0.9990707659467243,0.001
533,10.66,1.00042531373816,0.001
534,10.68,0.9985058702698899,0.001
535,10.700000000000001,1.000059650796338,0.001
536,10.72,1.0008313663199628,0.001
537,10.74,0.9997874634845035,0.001
538,10.76,0.9994747486092423,0.001
539,10.78,0.9994714330769451,0.001
540,10.8,0.9994888637976709,0.001
541,10.82,0.9997696076884317,0.001
542,10.84,1.0020078130731926,0.001
543,10.86,0.999936452355816,0.001
544,10.88,1.0009154113014822,0.001
545,10.9,0.9993072915208433,0.001
546,10.92,0.9998364323996838,0.001
547,10.94,1.0007474087508292,0.001
548,10.96,0.9999325526440089,0.001
549,10.98,0.9992826472447988,0.001
550,11.0,0.9995144282999157,0.001
551,11.02,0.9990223337739499,0.001
552,11.040000000000001,0.9985461159884959,0.001
553,11.06,1.0009085749960656,0.001
554,11.08,0.9994071348189988,0.001
555,11.1,1.0007703080748134,0.001
556,11.120000000000001,0.9997932872089681,0.001
557,11.14,1.0014166733474466,0.001
558,11.16,0.9991723024210224,0.001
559,11.18,1.0011958178380442,0.001
560,11.200000000000001,0.9990907678664407,0.001
561,11.22,0.9996503056613855,0.001
562,11.24,1.0002830751190723,0.001
563,11.26,1.0008509108968953,0.001
564,11.28,1.0016812724167392,0.001
565,11.3,1.0009627096861538,0.001
566,11.32,0.9989553406042454,0.001
567,11.34,0.9999652299137385,0.001
568,11.36,1.0003133975404082,0.001
569,11.38,1.0005636809000529,0.001
570,11.4,1.0004619042553151,0.001
571,11.42,1.0008062667341628,0.001
572,11.44,1.000414776390628,0.001
573,11.46,1.0003689803547837,0.001
574,11.48,0.9983060928719887,0.001
575,11.5,0.9975395182448189,0.001
576,11.52,0.9994328429354891,0.001
577,11.540000000000001,0.9989494750512417,0.001
578,11.56,1.0001093567410968,0.001
579,11.58,1.0004035613638014,0.001
580,11.6,1.0000753633885753,0.001
581,11.620000000000001,0.9994996030379276,0.001
582,11.64,1.000488592785763,0.001
583,11.66,1.001779526394729,0.001
584,11.68,0.9998061922166163,0.001
585,11.700000000000001,1.0013517503271807,0.001
586,11.72,1.0019481784546505,0.001
587,11.74,0.9994985794230841,0.001
588,11.76,1.0011016718372796,0.001
589,11.78,0.9988671549465716,0.001
590,11.8,0.9985827210531453,0.001
591,11.82,1.0003524539127484,0.001
592,11.84,1.0013487161385166,0.001
593,11.86,0.9973745558170621,0.001
594,11.88,1.0000212244820765,0.001
595,11.9,0.9968867808521976,0.001
596,11.92,0.9942760546416143,0.001
597,11.94,0.9879070197813725,0.001
598,11.96,0.9819344113681728,0.001
599,11.98,0.9743521563823698,0.001
600,12.0,0.9701325329671303,0.001
601,12.02,0.9749678551632311,0.001
602,12.040000000000001,0.9821325003748813,0.001
603,12.06,0.988771384639938,0.001
604,12.08,0.9964540957673502,0.001
605,12.1,0.9985815674449418,0.001
606,12.120000000000001,0.999247726606469,0.001
607,12.14,1.0003000547422123,0.001
608,12.16,0.9998086002953988,0.001
609,12.18,1.000351977000391,0.001
610,12.200000000000001,0.9992290995368991,0.001
611,12.22,0.9996326527326356,0.001
612,12.24,0.999625800186473,0.001
613,12.26,0.9992779949319088,0.001
614,12.280000000000001,0.9976193948400554,0.001
615,12.3,0.9987894181316214,0.001
616,12.32,0.9993424321930511,0.001
617,12.34,1.000424910788302,0.001
618,12.36,0.9994563469674461,0.001
619,12.38,0.998455860820144,0.001
620,12.4,1.001142650995099,0.001
621,12.42,0.9979850142149737,0.001
622,12.44,0.9990916338278893,0.001
623,12.46,0.9990415024778296,0.001
624,12.48,1.0006656378521357,0.001
625,12.5,1.0001537685204587,0.001
626,12.52,0.9988442881627582,0.001
627,12.540000000000001,0.9991521700191737,0.001
628,12.56,0.9982917644278998,0.001
629,12.58,0.9991120730686669,0.001
630,12.6,1.0008786165042642,0.001
631,12.620000000000001,1.0005953360277973,0.001
632,12.64,0.9997330432690633,0.001
633,12.66,1.001334092381668,0.001
634,12.68,0.9994247324132159,0.001
635,12.700000000000001,0.9987197860309857,0.001
636,12.72,0.9995794360306461,0.001
637,12.74,0.9989573936278574,0.001
638,12.76,0.9988657208336401,0.001
639,12.780000000000001,1.0004567302079128,0.001
640,12.8,1.0013157689837429,0.001
641,12.82,1.0003310706328048,0.001
642,12.84,1.0005071081806838,0.001
643,12.86,1.00023807954747,0.001
644,12.88,0.9991228150370652,0.001
645,12.9,0.9993829426712383,0.001
646,12.92,0.9997484102877632,0.001
647,12.94,0.99803514026601,0.001
648,12.96,1.0000519232023029,0.001
649,12.98,1.0002611539736705,0.001
650,13.0,0.9992313502731585,0.001
651,13.02,0.9987797583634187,0.001
652,13.040000000000001,0.9997362657952655,0.001
653,13.06,1.0012036165181266,0.001
654,13.08,0.9995453774315726,0.001
655,13.1,0.9994057533915809,0.001
656,13.120000000000001,0.9991103032712646,0.001
657,13.14,0.9998554734085076,0.001
658,13.16,1.001829795390124,0.001
659,13.18,1.000001060285,0.001
660,13.200000000000001,0.9989971556132252,0.001
661,13.22,1.0000142169026407,0.001
662,13.24,1.000102134195913,0.001
663,13.26,0.9992678110218614,0.001
664,13.280000000000001,0.9992231813751166,0.001
665,13.3,1.0010353025467014,0.001
666,13.32,1.0000178008278549,0.001
667,13.34,1.0009520491396586,0.001
668,13.36,0.998084505630651,0.001
669,13.38,0.9989074797301133,0.001
670,13.4,0.9985907523774629,0.001
671,13.42,0.9994342770253613,0.001
672,13.44,0.9992536360150018,0.001
673,13.46,0.9987377336934358,0.001
674,13.48,0.9980685417404567,0.001
675,13.5,0.9994888993303741,0.001
676,13.52,0.9981735252667601,0.001
677,13.540000000000001,1.001325372706154,0.001
678,13.56,1.0005427134651057,0.001
679,13.58,1.0004661459634956,0.001
680,13.6,1.0002464268416131,0.001
681,13.620000000000001,0.9995652714404575,0.001
682,13.64,0.9994688715452813,0.001
683,13.66,1.0010472178873098,0.001
684,13.68,1.0001481024954693,0.001
685,13.700000000000001,0.9993466330474329,0.001
686,13.72,0.9991429311450012,0.001
687,13.74,0.9991581573710042,0.001
688,13.76,1.0003039361390669,0.001
689,13.780000000000001,1.0014715113225772,0.001
690,13.8,1.0000659411746449,0.001
691,13.82,0.9997127543052758,0.001
692,13.84,1.0026931342582985,0.001
693,13.86,0.9998782381136138,0.001
694,13.88,1.0009640777742348,0.001
695,13.9,0.9996993538903813,0.001
696,13.92,1.0017695855464435,0.001
697,13.94,1.0002688818764596,0.001
698,13.96,1.0002135163081032,0.001
699,13.98,1.0006567837638716,0.001
700,14.0,1.0004994717265687,0.001
701,14.02,0.9999974924956913,0.001
702,14.040000000000001,0.9989215661113441,0.001
703,14.06,1.000289477163573,0.001
704,14.08,1.0009445434387363,0.001
705,14.1,0.9999004284452053,0.001
706,14.120000000000001,1.0002304360794236,0.001
707,14.14,0.9993985155159529,0.001
708,14.16,0.998819696797986,0.001
709,14.18,0.999273216408823,0.001
710,14.200000000000001,0.9999058632443465,0.001
711,14.22,1.0004910025572529,0.001
712,14.24,1.0009022127020304,0.001
713,14.26,1.0010824719102274,0.001
714,14.280000000000001,0.99876218329907,0.001
715,14.3,0.9996395473675449,0.001
716,14.32,0.9997526034719032,0.001
717,14.34,1.0012940695207622,0.001
718,14.36,0.9998599934534551,0.001
